"","date","brand","lastPrice","ticker","shoeName","tradeVolmn","shoeDesc","tradeRange","shoeVol","pricePrem"
"4623","2017","other-sneakers",300,"ONESTARL-CLOTBLKWHT","Converse One Star Ox Clot Black White","Size: 12",NA,"Trade Range (12 Mos.)US$ 218 - US$ 382",27.2,200
"4624","2017","other-sneakers",NA,"CTAS70H-GMDYHWKS","Converse Chuck Taylor All-Star 70s Hi Gameday Atlanta Hawks","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4625","2017","other-sneakers",330,"CK-ODBOVOM","Clarks Originals Desert Boot OVO Milkshake","Size 9",NA,"Trade Range (12 Mos.)US$ 294 - US$ 366",10.9,-12
"4626","2017","other-sneakers",NA,"RB-IFEVWW","Reebok Instapump Fury Epitome Vitruvian Woman (W)","Size --","This Reebok Instapump Fury was made in collaboration with Atlanta-based retailer, Epitome. Known as the ""Vitruvian Woman"" edition, this pair is for the ladies. They come in a clean white, steel and burgundy colorway. Sporting a white-based upper made up of premium materials with Epitome branding on the clear Instapump, paint splatter detailing on the front of the midsole and silver wrapping around the back. A translucent burgundy outsole and custom printed insoles finish things off. Their release date was October 12th, 2017 at the Epitome x Reebok pop-up shop in New York City followed by an exclusively release through the retailer (in-store and online) on October 14th. Retail was $180 and they came exclusively in women's sizes. If you're a fan of the Reebok Instapump Fury, this ""Vitruvian Woman"" edition is another must-have pair. Ladies and guys who can fit into their size run can buy a pair online today. If you have a pair to sell, put them up on the marketplace so others can get their bids in.","Trade Range (12 Mos.)-- - --",NA,NA
"4627","2017","other-sneakers",160,"NB574-FLNVY","New Balance 574 Francisco Lindor Navy","Size: 11",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4628","2017","other-sneakers",300,"V7000-ENDOPERA","Diadora V7000 END Opera","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 279 - US$ 321",6.8,43.5
"4629","2017","other-sneakers",150,"VN-SOS666N","Vans Slip-On Supreme 666 Navy","Size: 13",NA,"Trade Range (12 Mos.)US$ 118 - US$ 182",21.1,70.5
"4630","2017","other-sneakers",330,"VN-SO47VDFOGBKW","Vans Slip-On 47 V DX Fear of God Black White","Size: 12",NA,"Trade Range (12 Mos.)US$ 206 - US$ 454",37.7,230
"4631","2017","other-sneakers",NA,"CTAS70H-GMDYPSTNS","Converse Chuck Taylor All-Star 70s Hi Gameday Detriot Pistons","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4632","2017","other-sneakers",205,"RB-ASMFSP","Reebok Alien Stomper Mid Final Scene Pack","Size 9","The Reebok Alien Stomper Mid returned for another special release in 2017. Known as the ""Final Scene"" Pack, this two-shoe collection features two colorways of the futuristic Alien Stomper inspired by iconic elements from the final battle of the 1986 film, Aliens. Nicknamed the ""Power Loader"" and ""Queen Alien"" editions respectively, both pairs come in a special double box with parts of the original script engrained in it. The ""Power Loader"" edition, which draws inspiration from the machine Ellen Ripley used to defeat her enemy comes in a retro yellow and black colorway. Sporting a yellow-based upper with black accents, a full gum outsole and detailing tying back to the movie. The ""Queen Alien"" edition comes in all-black. Featuring a full patent leather upper with glow-in-the-dark hits and movie detailing. The Reebok Alien Stomper Mid ""Final Scene"" Pack was released on July 18th, 2017 retailing for $325. This pack should appease both fans of the sneaker as well as the Aliens film franchise. If you were lucky enough to snag a set, hit up the marketplace to see what they are going for. If you're on the hunt for one, you can buy these Reebok's online as we have people looking to sell them today.","Trade Range (12 Mos.)US$ 152 - US$ 258",26.1,-36.9
"4633","2017","other-sneakers",NA,"CLYDE-444ATL","Puma Clyde Jay-Z 4:44 (Atlanta)","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4634","2017","other-sneakers",NA,"NB574-FLGRY","New Balance 574 Francisco Lindor Grey","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4635","2017","other-sneakers",387,"RB-IFVEWT","Reebok Instapump Fury Vetements Emoji White","Size 9",NA,"Trade Range (12 Mos.)US$ 357 - US$ 417",7.9,-58.4
"4636","2017","other-sneakers",350,"CTAS70H-GMDYSPRS","Converse Chuck Taylor All-Star 70s Hi Gameday San Antonio Spurs","Size: 12",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4637","2017","other-sneakers",164,"YZYCMBTBT-OIL","Yeezy Combat Boot Season 4 Oil","Size: 12",NA,"Trade Range (12 Mos.)US$ 107 - US$ 221",35,-63.1
"4638","2017","other-sneakers",NA,"CTAS70H-GMDYRPTRS","Converse Chuck Taylor All-Star 70s Hi Gameday Toronto Raptors","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4639","2017","other-sneakers",222,"INSTA-VTMNTSGRY","Reebok Instapump Fury Vetements White","Size 9",NA,"Trade Range (12 Mos.)US$ 133 - US$ 311",40.1,-66.1
"4640","2017","other-sneakers",125,"CTASH-SEFRAGBLK","Converse Chuck Taylor All-Star Hi SE fragment design Black","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 113 - US$ 138",10,NA
"4641","2017","other-sneakers",170,"V7000-MDNTEXP","Diadora V.7000 Hanon Midnight Express","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 153 - US$ 187",NA,NA
"4642","2017","other-sneakers",300,"GELDS-WOODOG","ASICS Gel-DS Wood Wood OG","Size: 10",NA,"Trade Range (12 Mos.)US$ 270 - US$ 330",NA,NA
"4643","2017","other-sneakers",NA,"ULTMT-JGRMSTR","KangaROOS Ultimate Jagermeister","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4644","2017","other-sneakers",240,"YZYNBKBT-TAUPE","Yeezy Nubuck Boot Season 5 Taupe","Size 9",NA,"Trade Range (12 Mos.)US$ 189 - US$ 291",21.1,-46.1
"4645","2017","other-sneakers",350,"VN-SO47FOGMBKS","Vans Slip On 47 Fear of God Maxfield Black Suede","Size: 12",NA,"Trade Range (12 Mos.)US$ 168 - US$ 532",51.9,-12.5
"4646","2017","other-sneakers",250,"NB998-PRLMNTRNR","New Balance 998 NRML Parliamentary Runner","Size: 12",NA,"Trade Range (12 Mos.)US$ 215 - US$ 285",14,NA
"4647","2017","other-sneakers",325,"VN-SK8HNDMA","Vans Sk8-Hi Notchback Defcon Multicam Arid","Size: 10",NA,"Trade Range (12 Mos.)US$ 283 - US$ 367",13.1,195.5
"4648","2017","other-sneakers",400,"SR-PP","Sonra Proto Pumpkin","Size: 11",NA,"Trade Range (12 Mos.)US$ 333 - US$ 468",16.9,28.6
"4649","2017","other-sneakers",330,"YZYNBKBT-GRPHT","Yeezy Nubuck Boot Season 5 Graphite/Black","Size: 10",NA,"Trade Range (12 Mos.)US$ 280 - US$ 380",15.1,-25.8
"4650","2017","other-sneakers",160,"VANSSK8M-SUPGLD","Vans Sk8-Mid Supreme Velvet Leopard Gold","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 121 - US$ 199",24.2,45.5
"4651","2017","other-sneakers",300,"VN-SOS666BK","Vans Slip-On Supreme 666 Black","Size: 13",NA,"Trade Range (12 Mos.)US$ 243 - US$ 357",19.1,240.9
"4652","2017","other-sneakers",NA,"VN-FCBROTDBK","Vans Full Cab Bodega Return of the Dragon Black","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4653","2017","other-sneakers",146,"TIMB6-KHALED","Timberland 6"" DJ Khaled Secure the Bag","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 116 - US$ 176",20.4,-27
"4654","2017","other-sneakers",NA,"CTAS70H-GMDYNETS","Converse Chuck Taylor All-Star 70s Hi Gameday Brooklyn Nets","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4655","2017","other-sneakers",235,"WOW5-ALLSTAR17","Li-Ning Way Of Wade 5 All-Star (2017)","Size: 11",NA,"Trade Range (12 Mos.)US$ 136 - US$ 334",42.1,42.4
"4656","2017","other-sneakers",285,"1970HI-NBHD","Converse Chuck Taylor All-Star 70s Hi Neighborhood Black","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 224 - US$ 346",21.5,159.1
"4657","2017","other-sneakers",NA,"CLYDE-444LA","Puma Clyde Jay-Z 4:44 (LA)","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4658","2017","other-sneakers",300,"CTAS70H-GMDYWARRS","Converse Chuck Taylor All-Star 70s Hi Gameday Golden State Warriors","Size: 10",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4659","2017","other-sneakers",500,"DSRTBT-OVOBLK","Clarks Originals Desert Boot OVO Black","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 450 - US$ 550",NA,33.3
"4660","2017","other-sneakers",NA,"SR-PG","Sonra Proto Grasshopper","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4661","2017","other-sneakers",250,"DD-ITFA","Diadora Intrepid Titolo Five Almonds","Size 9",NA,"Trade Range (12 Mos.)US$ 140 - US$ 360",44.1,25
"4662","2017","other-sneakers",200,"CTAS70H-JWAGGBLUGRN","Converse Chuck Taylor All-Star 70s Hi JW Anderson Glitter Gutter Blue Green","Size 8",NA,"Trade Range (12 Mos.)US$ 124 - US$ 276",37.8,42.9
"4663","2017","other-sneakers",650,"DIAD7-AFEWHASB","Diadora V7000 Afew Highly Addictive (Special Box)","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 585 - US$ 715",NA,225
"4664","2017","other-sneakers",230,"YZYCNVSBT-CAMO","Yeezy Canvas Boot Season 5 Camo","Size: 13",NA,"Trade Range (12 Mos.)US$ 207 - US$ 253",NA,-58.2
"4665","2017","other-sneakers",400,"VN-SK8HNDMBK","Vans Sk8-Hi Notchback Defcon Multicam Black","Size: 11",NA,"Trade Range (12 Mos.)US$ 300 - US$ 500",25,263.6
"4666","2017","other-sneakers",350,"YZYCRPBT-TAUPE","Yeezy Crepe Boot Season 4 Taupe","Size 8",NA,"Trade Range (12 Mos.)US$ 288 - US$ 412",17.7,-45.7
"4667","2017","other-sneakers",NA,"1970L-DSMBLK","Converse Chuck Taylor All-Star 70s Ox DSM Black","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4668","2017","other-sneakers",150,"SY-GSDOBBTILC","Saucony Grid SD Originators Bull1trc Big Trouble In Little China","Size 9",NA,"Trade Range (12 Mos.)US$ 79 - US$ 221",47.2,25
"4669","2017","other-sneakers",280,"CTAS70H-GMDY76RS","Converse Chuck Taylor All-Star 70s Hi Gameday Philadelphia 76ers","Size 9",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4670","2017","other-sneakers",250,"CLYDE-444NYC","Puma Clyde Jay-Z 4:44 (NYC)","Size 9",NA,"Trade Range (12 Mos.)US$ 202 - US$ 298",19.1,163.2
"4671","2017","other-sneakers",135,"CLYDE-444PHLA","Puma Clyde Jay-Z 4:44 (Philadelphia)","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 122 - US$ 149",NA,42.1
"4672","2017","other-sneakers",225,"ONESTAR-NBHD","Converse One Star 74 Ox Neighborhood Black","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 162 - US$ 288",28.2,125
"4673","2017","other-sneakers",NA,"BBB-ML1GP","Melo Ball 1 LaMelo Ball","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4674","2017","other-sneakers",235,"PM-SMLSSMC","Puma Suede Michael Lau Sample Suede Multi-Color","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 184 - US$ 286",21.7,-8.2
"4675","2017","other-sneakers",700,"TRPLS-BLKWHTRD","Balenciaga Triple S Black White Red","Size 7",NA,"Trade Range (12 Mos.)US$ 421 - US$ 979",39.9,-11.9
"4676","2017","other-sneakers",800,"1970H-KTHCCWHT","Converse Chuck Taylor All-Star 70s Hi Kith Coca-Cola White","Size 7","This Converse Chuck Taylor All-Star 70s Hi was made in collaboration with KITH and Coca-Cola. They come in a classic white and red colorway. Sporting a vintage white-based denim upper with asymmetrical puffed Coca-Cola embroidery across both sneakers. Other details include: a bottle cap-shaped leather Velcro patch that when removed reveals Converse branding, a vulcanized rubber midsole with Kith branding near the forefoot, and a translucent green outsole which draws inspiration from the original Coke glass bottles. To make things even sweeter, each pair is housed in custom packaging, which includes an exclusive red label Kith x Coca-Cola 8oz glass bottle. Their release date was August 11th, 2017 exclusively at KITH. They retailed for $150 and were limited to 1,000 pairs. Another home run from Ronnie Fieg and his KITH imprint. You can never go wrong with a clean pair of Chuck's and who doesn't enjoy an ice cold Coke? If you were lucky enough to snag a pair when they dropped, hit up the marketplace and see what they are currently going for. Their online price might entice you to sell or even buy another pair and put it on ice.","Trade Range (12 Mos.)US$ 665 - US$ 935",16.9,433.3
"4677","2017","other-sneakers",550,"JG001-BLKWHT","John Geiger 001 Black/White","Size 9",NA,"Trade Range (12 Mos.)US$ 415 - US$ 685",24.6,-7.6
"4678","2017","other-sneakers",749,"BG-STLPNKWT","Balenciaga Speed Trainer Logo Print Black White","Size 7",NA,"Trade Range (12 Mos.)US$ 670 - US$ 828",10.6,-5.8
"4679","2017","other-sneakers",NA,"LV-SUPHSBLK","Louis Vuitton Hugh Slipper Supreme Black","Size: 11",NA,"Trade Range (12 Mos.)US$ 1,091 - US$ 1,509",16.1,57.6
"4680","2017","other-sneakers",790,"TRPLS-SLVRRDW","Balenciaga Triple S Silver Red (W)","Size: 9W",NA,"Trade Range (12 Mos.)US$ 659 - US$ 921",16.6,-7.1
"4681","2017","other-sneakers",800,"BG-STTBK","Balenciaga Speed Trainer Triple Black","Size 8",NA,"Trade Range (12 Mos.)US$ 639 - US$ 961",20.1,15.1
"4682","2017","other-sneakers",NA,"CLYDE-RICFLAIR","Puma Clyde WWE Ric Flair","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4683","2017","other-sneakers",550,"BLNCG-SPDTRWHT","Balenciaga Speed Trainer White","Size 9",NA,"Trade Range (12 Mos.)US$ 386 - US$ 714",29.7,0.9
"4684","2017","other-sneakers",750,"TRPLS-BLKWHTRDW","Balenciaga Triple S Black White Red (W) (2018 Reissue)","Size: 8W",NA,"Trade Range (12 Mos.)US$ 683 - US$ 817",8.9,-5.7
"4685","2017","other-sneakers",650,"LV-SUPRNAWBLK","Louis Vuitton Run Away Supreme Black Gum","Size 8",NA,"Trade Range (12 Mos.)US$ 401 - US$ 899",38.2,-24
"4686","2017","other-sneakers",945,"TRPLS-WHTW","Balenciaga Triple S White (W)","Size: 8W",NA,"Trade Range (12 Mos.)US$ 587 - US$ 1,303",37.9,18.9
"4687","2017","other-sneakers",850,"TRPLS-GRYRDBLU","Balenciaga Triple S Grey Red Blue","Size: 10",NA,"Trade Range (12 Mos.)US$ 628 - US$ 1,072",26.1,6.9
"4688","2017","other-sneakers",715,"SONRAPROTO-GGB","Sonra Proto GGB","Size: 11",NA,"Trade Range (12 Mos.)US$ 644 - US$ 787",NA,160
"4689","2017","other-sneakers",941,"LV-SUPSPRTWHT","Louis Vuitton Sport Supreme White Monogram","Size: 10",NA,"Trade Range (12 Mos.)US$ 730 - US$ 1,152",22.4,4
"4690","2017","other-sneakers",476,"CURRY4-CHAMPPK","Under Armour Curry 4 Champ Pack","Size: 10",NA,"Trade Range (12 Mos.)US$ 207 - US$ 745",56.5,NA
"4691","2017","other-sneakers",850,"TRPLS18-WHT","Balenciaga Triple S White (2018 Reissue)","Size: 10","The 2018 Reissue of the Balenciaga Triple S is made in China, and features a tongue tag, which the original does not feature.","Trade Range (12 Mos.)US$ 772 - US$ 928",9.2,6.9
"4692","2017","other-sneakers",250,"VENT-MJRCPTLS","Reebok Ventilator Major Washington Capitals","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 225 - US$ 275",NA,92.3
"4693","2017","other-sneakers",700,"LV-SUPSPRTBLK","Louis Vuitton Sport Supreme Black Monogram","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 564 - US$ 836",19.5,-22.7
"4694","2017","other-sneakers",800,"BG-STPW","Balenciaga Speed Trainer Prune (W)","Size: 5W",NA,"Trade Range (12 Mos.)US$ 536 - US$ 1,064",33,15.1
"4695","2017","other-sneakers",875,"BG-TSBGGY","Balenciaga Triple S Beige Green Yellow","Size: 13",NA,"Trade Range (12 Mos.)US$ 338 - US$ 1,412",61.4,10.1
"4696","2017","other-sneakers",NA,"TRPLS-NEONYLLW","Balenciaga Triple S Neon Yellow","Size 8",NA,"Trade Range (12 Mos.)US$ 688 - US$ 2,112",50.8,76.1
"4697","2017","other-sneakers",800,"TRPLS-WHT","Balenciaga Triple S White","Size 9",NA,"Trade Range (12 Mos.)US$ 509 - US$ 1,091",36.4,0.6
"4698","2017","other-sneakers",NA,"TRPLS-GRY","Balenciaga Triple S Grey","Size: 11",NA,"Trade Range (12 Mos.)US$ 968 - US$ 1,232",12,38.4
"4699","2017","other-sneakers",360,"VN-OSPMECC","Vans Old Skool Patta Mean Eyed Cat Coffee","Size: 10",NA,"Trade Range (12 Mos.)US$ 301 - US$ 419",16.3,278.9
"4700","2017","other-sneakers",300,"DM-3ESBK","Dr. Martens 3-Eye Supreme Black","Size: 10.5","This Dr. Martens 3-Eye was one of three pairs that dropped alongside each other. Made in collaboration with Supreme, they come in a clean black on black colorway. Featuring a vintage smooth leather upper with an embroidered sacred heart graphic on the sides. A full gum sole with AirWair cushioning and dual branding on the insoles finish things off. Their release date was August 31st, 2017 exclusively at Supreme, in-store and online in men's sizing. Supreme heads need to have this Dr. Martens 3-Eye in their collection as it pairs perfectly with all the accessories the brand offers. If you're looking to buy a pair, hit up the marketplace today. Those looking to sell can see what they're currently going for and decide if its time to let them go now or, hold onto them a bit longer.","Trade Range (12 Mos.)US$ 244 - US$ 356",18.8,78.6
"4701","2017","other-sneakers",795,"RB-IFVD","Reebok Instapump Fury Vetements Doodle","Size: 10",NA,"Trade Range (12 Mos.)US$ 671 - US$ 919",15.6,4.6
"4702","2017","other-sneakers",NA,"TRPLS-SSENSE","Balenciaga Triple S SSense","Size: 11",NA,"Trade Range (12 Mos.)US$ 1,199 - US$ 1,601",14.4,76.1
"4703","2017","other-sneakers",NA,"LV-SUPHSRD","Louis Vuitton Hugh Slipper Supreme Red","Size 9",NA,"Trade Range (12 Mos.)US$ 1,392 - US$ 2,008",18.1,106.1
"4704","2017","other-sneakers",NA,"GL3-AMSTRDM","ASICS Gel-Lyte III Patta Amsterdam","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4705","2017","other-sneakers",180,"DM-RCSPK","Dr. Martens Rousden Creeper Supreme Pink","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 162 - US$ 198",NA,21.6
"4706","2017","other-sneakers",NA,"CTAS70H-FRNCHSPSTNS","Converse Chuck Taylor All-Star 70s Hi Franchise Detroit Pistons","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4707","2017","other-sneakers",41,"VN-OSKIL-MG","Vans Old Skool Italian Leather Mango","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 37 - US$ 45",NA,-65.8
"4708","2017","other-sneakers",130,"33H-CHRLTE","Ewing 33 Hi Charlotte","Size: 10",NA,"Trade Range (12 Mos.)US$ 104 - US$ 156",19.8,8.3
"4709","2017","other-sneakers",99,"PM-LHRFSW","Puma Leather Hi Rihanna Fenty Sesame (W)","Size: 8.5W",NA,"Trade Range (12 Mos.)US$ 98 - US$ 101",1.5,-47.9
"4710","2017","other-sneakers",NA,"VN-S138ALYXCP","Vans Style 138 ALYX Chili Pepper","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4711","2017","other-sneakers",70,"NB530-STJUDE","New Balance 530 DTLR St. Jude","Size: 11",NA,"Trade Range (12 Mos.)US$ 57 - US$ 83",18.6,-46.2
"4712","2017","other-sneakers",NA,"SK8H-CPLTHRGRN","Vans Sk8-Hi Cup Leather Green","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4713","2017","other-sneakers",70,"NB530-SPDRMN","New Balance 530 Marvel Spider-Man","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 63 - US$ 77",NA,-44
"4714","2017","other-sneakers",NA,"MP-MCMG","Mephisto Match Concepts Magenta","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4715","2017","other-sneakers",NA,"CTAS70H-FRNCHSBULLSGS","Converse Chuck Taylor All-Star 70s Hi Franchise Chicago Bulls (GS)","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"4716","2017","other-sneakers",300,"TSUGI-FPSHKOWHT","Puma Tsugi Shinsei Foot Patrol Sashiko White","Size: 10",NA,"Trade Range (12 Mos.)US$ 250 - US$ 350",16.5,46.3
